LAMMPS data file via write_data, version 7 Dec 2015, timestep = 100000

100 atoms
100 ellipsoids
1 atom types
100 bonds
1 bond types
200 angles
2 angle types

-3.0000000000000000e+01 3.0000000000000000e+01 xlo xhi
-3.0000000000000000e+01 3.0000000000000000e+01 ylo yhi
-3.0000000000000000e+01 3.0000000000000000e+01 zlo zhi

Masses

1 1

Atoms # hybrid

18 1 6.9577687866770521e+00 -9.6930627245386383e+00 -1.5757128021968612e+01 1 1 1.9098599999999999e+00 0 0 0
19 1 6.4628850689074149e+00 -8.8470268770987914e+00 -1.5911740674483182e+01 1 1 1.9098599999999999e+00 0 0 0
20 1 5.9575358167282308e+00 -8.0076911275407365e+00 -1.6027828446360790e+01 1 1 1.9098599999999999e+00 0 0 0
22 1 4.7471825349646410e+00 -6.4421991652963495e+00 -1.5934175063223437e+01 1 1 1.9098599999999999e+00 0 0 0
21 1 5.3901962419028076e+00 -7.1152777887795402e+00 -1.6109790541474187e+01 1 1 1.9098599999999999e+00 0 0 0
17 1 7.3467286168253514e+00 -1.0480434897230872e+01 -1.5387255851396779e+01 1 1 1.9098599999999999e+00 0 0 0
23 1 4.0905552145504682e+00 -5.7376070731230095e+00 -1.5504894762681330e+01 1 1 1.9098599999999999e+00 0 0 0
24 1 3.5510834669387727e+00 -5.0257507904569998e+00 -1.5050965260897531e+01 1 1 1.9098599999999999e+00 0 0 0
15 1 7.9662647675569254e+00 -1.2220027243740910e+01 -1.4586468648764754e+01 1 1 1.9098599999999999e+00 0 0 0
16 1 7.6177801757067005e+00 -1.1436269895771437e+01 -1.4973617841529467e+01 1 1 1.9098599999999999e+00 0 0 0
25 1 2.8880982083496121e+00 -4.3965339184668304e+00 -1.4682502887208569e+01 1 1 1.9098599999999999e+00 0 0 0
14 1 8.3831536976963381e+00 -1.2932565251486190e+01 -1.4055285060018443e+01 1 1 1.9098599999999999e+00 0 0 0
26 1 2.2272523194469995e+00 -3.7447307818110001e+00 -1.4271466550086510e+01 1 1 1.9098599999999999e+00 0 0 0
27 1 1.5282050759962860e+00 -3.3164814654093151e+00 -1.3667641269853384e+01 1 1 1.9098599999999999e+00 0 0 0
12 1 8.9564507923645440e+00 -1.4412987527726781e+01 -1.2907861362616710e+01 1 1 1.9098599999999999e+00 0 0 0
13 1 8.7596087752333602e+00 -1.3641097218746685e+01 -1.3516802981875546e+01 1 1 1.9098599999999999e+00 0 0 0
28 1 9.2199549346148235e-01 -2.9936507380404049e+00 -1.2885299661173118e+01 1 1 1.9098599999999999e+00 0 0 0
11 1 8.9605916285545355e+00 -1.5191577128727955e+01 -1.2324060710137640e+01 1 1 1.9098599999999999e+00 0 0 0
10 1 9.0813042883641266e+00 -1.5812804782386447e+01 -1.1620991208892983e+01 1 1 1.9098599999999999e+00 0 0 0
29 1 7.2202131964206384e-01 -2.6532552632580395e+00 -1.1943828350106845e+01 1 1 1.9098599999999999e+00 0 0 0
9 1 9.2342500207791129e+00 -1.6523190329022963e+01 -1.0973187030590989e+01 1 1 1.9098599999999999e+00 0 0 0
30 1 5.7403282216138996e-01 -2.5478106680108437e+00 -1.0919965668894898e+01 1 1 1.9098599999999999e+00 0 0 0
8 1 9.5023959818279771e+00 -1.7183236230763853e+01 -1.0265132695691758e+01 1 1 1.9098599999999999e+00 0 0 0
7 1 9.9910802800647645e+00 -1.7651714489634937e+01 -9.6208556231137994e+00 1 1 1.9098599999999999e+00 0 0 0
31 1 5.7191863883226746e-01 -2.3879964438624506e+00 -9.9596953774573223e+00 1 1 1.9098599999999999e+00 0 0 0
6 1 1.0436405793039643e+01 -1.8128515980674383e+01 -8.8527024400617567e+00 1 1 1.9098599999999999e+00 0 0 0
32 1 8.7728565481164855e-01 -2.4322038294776540e+00 -9.0540164316299823e+00 1 1 1.9098599999999999e+00 0 0 0
5 1 1.1072370199669352e+01 -1.8355284880399996e+01 -8.1293387235526833e+00 1 1 1.9098599999999999e+00 0 0 0
33 1 9.5850731296182123e-01 -2.4106132135399365e+00 -8.1421008451075760e+00 1 1 1.9098599999999999e+00 0 0 0
4 1 1.1580182640821327e+01 -1.8834463817765329e+01 -7.4937211712536520e+00 1 1 1.9098599999999999e+00 0 0 0
34 1 9.6804055225283159e-01 -2.5371977699836350e+00 -7.1835008301176977e+00 1 1 1.9098599999999999e+00 0 0 0
3 1 1.2235953178059964e+01 -1.9108428532437241e+01 -6.7828040996894314e+00 1 1 1.9098599999999999e+00 0 0 0
2 1 1.2997771811863112e+01 -1.9435998033363177e+01 -6.2213223558080220e+00 1 1 1.9098599999999999e+00 0 0 0
1 1 1.3825874658614445e+01 -1.9596678918948012e+01 -5.7599526636546603e+00 1 1 1.9098599999999999e+00 0 0 0
35 1 1.1291659090569082e+00 -2.7286319577334650e+00 -6.2591689681758291e+00 1 1 1.9098599999999999e+00 0 0 0
100 1 1.4543361359233989e+01 -1.9955441566922328e+01 -5.1386540342376898e+00 1 1 1.9098599999999999e+00 0 0 0
36 1 1.2676380368868894e+00 -3.0312872892661940e+00 -5.2913543015696130e+00 1 1 1.9098599999999999e+00 0 0 0
99 1 1.5291807224006897e+01 -2.0274638766812959e+01 -4.4993128130201212e+00 1 1 1.9098599999999999e+00 0 0 0
37 1 1.2582804406849060e+00 -3.3337274390483778e+00 -4.3484957410334175e+00 1 1 1.9098599999999999e+00 0 0 0
98 1 1.5941753834076819e+01 -2.0535106163003761e+01 -3.8519474660314010e+00 1 1 1.9098599999999999e+00 0 0 0
97 1 1.6722190419338780e+01 -2.0852634201590725e+01 -3.2887040146672142e+00 1 1 1.9098599999999999e+00 0 0 0
38 1 1.5897145221084366e+00 -3.6169847799253052e+00 -3.4903932411830532e+00 1 1 1.9098599999999999e+00 0 0 0
96 1 1.7307939170111641e+01 -2.1201853597672695e+01 -2.5999231855571590e+00 1 1 1.9098599999999999e+00 0 0 0
39 1 1.8683836967604401e+00 -4.1369908813872556e+00 -2.6520547232775811e+00 1 1 1.9098599999999999e+00 0 0 0
95 1 1.8082362878950718e+01 -2.1330582808439821e+01 -1.9295745780437887e+00 1 1 1.9098599999999999e+00 0 0 0
40 1 2.1374334213691029e+00 -4.5654216234151681e+00 -1.8205137359511645e+00 1 1 1.9098599999999999e+00 0 0 0
94 1 1.8739122331202118e+01 -2.1470148629164147e+01 -1.2566084558751727e+00 1 1 1.9098599999999999e+00 0 0 0
41 1 2.6259056176859255e+00 -4.8432144348714381e+00 -1.0749172169258985e+00 1 1 1.9098599999999999e+00 0 0 0
93 1 1.9340331707539114e+01 -2.1545651251675739e+01 -4.4234162535507543e-01 1 1 1.9098599999999999e+00 0 0 0
42 1 3.1999104879751616e+00 -5.1252247896009004e+00 -2.1446515025072760e-01 1 1 1.9098599999999999e+00 0 0 0
92 1 1.9839445414123713e+01 -2.1726223875974846e+01 3.5751851456946776e-01 1 1 1.9098599999999999e+00 0 0 0
43 1 3.7354203426359187e+00 -5.1833590084084182e+00 5.7603960622335060e-01 1 1 1.9098599999999999e+00 0 0 0
91 1 2.0233363416563044e+01 -2.1833854238213767e+01 1.2119665730254103e+00 1 1 1.9098599999999999e+00 0 0 0
90 1 2.0573418898217128e+01 -2.2095310882054076e+01 2.0875934944529742e+00 1 1 1.9098599999999999e+00 0 0 0
44 1 4.0156813494244705e+00 -5.4068341813365146e+00 1.4596264758584587e+00 1 1 1.9098599999999999e+00 0 0 0
45 1 4.2782280594935624e+00 -5.5037029931832597e+00 2.3777895055802252e+00 1 1 1.9098599999999999e+00 0 0 0
89 1 2.0968342809244810e+01 -2.2193832983452246e+01 3.0095843219238207e+00 1 1 1.9098599999999999e+00 0 0 0
46 1 4.4889239117906490e+00 -5.6858984065043146e+00 3.3595581252145332e+00 1 1 1.9098599999999999e+00 0 0 0
88 1 2.1511254236940115e+01 -2.2342869244623746e+01 3.8511571998130911e+00 1 1 1.9098599999999999e+00 0 0 0
47 1 4.5587966607267782e+00 -5.8789758335623024e+00 4.2755685610466330e+00 1 1 1.9098599999999999e+00 0 0 0
87 1 2.2091289178267271e+01 -2.2371156555404241e+01 4.6298655027791167e+00 1 1 1.9098599999999999e+00 0 0 0
86 1 2.2529667670715050e+01 -2.2499137497216108e+01 5.4697884575088933e+00 1 1 1.9098599999999999e+00 0 0 0
48 1 4.7650864498658621e+00 -6.1079117747081275e+00 5.1943297399080244e+00 1 1 1.9098599999999999e+00 0 0 0
85 1 2.2576084367292101e+01 -2.2741221819565574e+01 6.4215171581803858e+00 1 1 1.9098599999999999e+00 0 0 0
49 1 5.2037600538568318e+00 -6.1112871755609888e+00 6.1115863782687168e+00 1 1 1.9098599999999999e+00 0 0 0
50 1 5.7188471836915094e+00 -6.0772498223989722e+00 6.9281959277093410e+00 1 1 1.9098599999999999e+00 0 0 0
84 1 2.2816271071873498e+01 -2.2688395064192338e+01 7.2961266608598070e+00 1 1 1.9098599999999999e+00 0 0 0
51 1 6.3163456597829519e+00 -6.0865744299142737e+00 7.6484955855698091e+00 1 1 1.9098599999999999e+00 0 0 0
83 1 2.2913609767562242e+01 -2.2510070793542514e+01 8.2481694358514428e+00 1 1 1.9098599999999999e+00 0 0 0
52 1 7.0254413133341780e+00 -6.2045381344146096e+00 8.3014348422459623e+00 1 1 1.9098599999999999e+00 0 0 0
82 1 2.3169260370317634e+01 -2.2048867527382320e+01 9.0779849780255581e+00 1 1 1.9098599999999999e+00 0 0 0
53 1 7.7229002945725513e+00 -6.2803307346178618e+00 8.9601589214978166e+00 1 1 1.9098599999999999e+00 0 0 0
81 1 2.3534543173962078e+01 -2.1608532388870380e+01 9.9257595599509987e+00 1 1 1.9098599999999999e+00 0 0 0
54 1 8.4155323396945256e+00 -6.2944785148801294e+00 9.5911827516062438e+00 1 1 1.9098599999999999e+00 0 0 0
56 1 1.0132234561186683e+01 -6.5110118382957705e+00 1.0375912656791824e+01 1 1 1.9098599999999999e+00 0 0 0
57 1 1.1009345818010106e+01 -6.9120212903599185e+00 1.0579525835353969e+01 1 1 1.9098599999999999e+00 0 0 0
55 1 9.2471080763431317e+00 -6.2526389699764282e+00 1.0094579988011697e+01 1 1 1.9098599999999999e+00 0 0 0
80 1 2.3783270931786273e+01 -2.1336730218186009e+01 1.0816796167635157e+01 1 1 1.9098599999999999e+00 0 0 0
63 1 1.5687622868468340e+01 -1.0117710414735127e+01 1.1220196677827705e+01 1 1 1.9098599999999999e+00 0 0 0
62 1 1.5024934225956518e+01 -9.4454617179619085e+00 1.0957167308184365e+01 1 1 1.9098599999999999e+00 0 0 0
61 1 1.4265699577850539e+01 -8.7983031971853194e+00 1.0967398501562215e+01 1 1 1.9098599999999999e+00 0 0 0
60 1 1.3539569211520696e+01 -8.1565546384996512e+00 1.0987317796547133e+01 1 1 1.9098599999999999e+00 0 0 0
58 1 1.1835113198362032e+01 -7.3259693275857058e+00 1.0761900180840078e+01 1 1 1.9098599999999999e+00 0 0 0
59 1 1.2675325222633557e+01 -7.8156726818844584e+00 1.0863137573472251e+01 1 1 1.9098599999999999e+00 0 0 0
79 1 2.3744305488578529e+01 -2.0885794859119880e+01 1.1648968176985466e+01 1 1 1.9098599999999999e+00 0 0 0
65 1 1.6914419256828051e+01 -1.1485967985869063e+01 1.1782843747157647e+01 1 1 1.9098599999999999e+00 0 0 0
64 1 1.6283559156099098e+01 -1.0807450216766508e+01 1.1436308343389713e+01 1 1 1.9098599999999999e+00 0 0 0
78 1 2.3682741442900536e+01 -2.0410535178346176e+01 1.2411669417913599e+01 1 1 1.9098599999999999e+00 0 0 0
66 1 1.7506281491315693e+01 -1.2171655260389835e+01 1.2224978652085262e+01 1 1 1.9098599999999999e+00 0 0 0
67 1 1.8120369207007460e+01 -1.2757398433732764e+01 1.2672850824074352e+01 1 1 1.9098599999999999e+00 0 0 0
77 1 2.3679243817861050e+01 -1.9706636222981345e+01 1.2982810330616939e+01 1 1 1.9098599999999999e+00 0 0 0
76 1 2.3642620505634490e+01 -1.8886092387228025e+01 1.3512906580965128e+01 1 1 1.9098599999999999e+00 0 0 0
68 1 1.8769089493597669e+01 -1.3289429071688064e+01 1.3234560166970784e+01 1 1 1.9098599999999999e+00 0 0 0
75 1 2.3424066547387291e+01 -1.7926040275346523e+01 1.3765359740937541e+01 1 1 1.9098599999999999e+00 0 0 0
74 1 2.2964056413380238e+01 -1.7127258917995956e+01 1.3909446687350458e+01 1 1 1.9098599999999999e+00 0 0 0
73 1 2.2458710885394414e+01 -1.6320178403675271e+01 1.3967336471466984e+01 1 1 1.9098599999999999e+00 0 0 0
72 1 2.1965133470449413e+01 -1.5507846903674904e+01 1.4010437521230568e+01 1 1 1.9098599999999999e+00 0 0 0
70 1 2.0283057001480501e+01 -1.4385240217846347e+01 1.3896769785613991e+01 1 1 1.9098599999999999e+00 0 0 0
71 1 2.1203700772336237e+01 -1.4889998464105673e+01 1.3937462247381346e+01 1 1 1.9098599999999999e+00 0 0 0
69 1 1.9559194290258624e+01 -1.3769481313791893e+01 1.3659669743839995e+01 1 1 1.9098599999999999e+00 0 0 0

Velocities

18 0.722559 0.307651 1.52466 2.9753283466426622e-01 3.5997796442280142e-02 2.0588380152289595e-01
19 -0.524798 1.4626 0.287254 -2.1180839819533176e-01 -1.0378230683333584e-01 -5.0611462005574603e-01
20 0.692682 -0.0711107 -0.665921 -2.0419610276130193e-01 -6.9953768555988505e-01 -7.2759499700275239e-03
22 0.011694 1.29006 -0.7707 1.7822342381421458e-01 2.3710844595932618e-03 -1.3788066771834476e-01
21 1.24886 2.47808 0.79442 2.0675558241040684e-01 -2.6723879447644011e-01 3.1920785872960977e-01
17 -0.202891 1.20079 -1.72849 -3.2911610693689425e-01 1.9141665075174938e-01 -9.9225089271023525e-01
23 -0.290544 0.290214 0.293519 1.5518160424857788e-01 -6.9500092847013209e-02 -3.4457361569454470e-01
24 0.16655 -0.586899 -0.353829 6.3535865180506496e-02 2.4413612334521814e-01 -2.9637184915548487e-01
15 0.995601 -0.858899 1.02967 1.3319578373910805e+00 -1.6432114626916289e-01 2.9360089633092612e-01
16 0.484822 0.328289 -1.31404 5.8680420812067306e-02 -2.2668309833774997e-01 4.9363917924673581e-02
25 0.604212 0.67929 -1.15372 2.7549112083913513e-01 -2.2182913524458153e-02 -1.7352082919539233e-01
14 0.996696 -0.695084 2.07528 -2.8082899801739059e-01 -2.3845312076596073e-01 -2.5044892464327123e-01
26 -0.609131 -0.114287 -1.15855 7.0173336581812629e-02 2.0991083026537916e-01 5.9311289962353175e-01
27 0.35598 0.770229 0.960046 -5.0806548123860118e-01 1.9409542953903264e-01 3.8852757549668887e-01
12 0.178256 1.47029 0.37487 -1.8409875302854850e-01 -3.8980148995280528e-01 -1.4151869786253532e-02
13 0.0710378 -0.674482 -1.3992 7.1119246175585848e-02 -2.1511499941745493e-01 -4.7990349604253113e-01
28 1.57728 0.473682 -0.598976 4.8020353235327268e-01 1.1680618203983126e-02 -1.2719009262184891e-01
11 0.0434813 0.212943 -0.770335 -1.1630129096214227e-02 -1.5975272760620213e-01 -2.0124911369947623e-01
10 -0.267721 -0.408755 -0.0555933 -2.8777573390429900e-01 2.1962035115171066e-01 8.7123134385836298e-02
29 0.362686 0.882085 -0.652996 -8.2743246994969322e-02 -3.0212831483280078e-02 -4.6509012518755763e-02
9 -1.52487 -0.520532 -0.763573 2.9154688119462348e-02 3.0187941609297236e-01 5.7098146335242916e-01
30 0.0190763 -0.0486083 -0.657218 -4.3258905145709659e-01 4.8774666094406738e-01 -4.3508515819386651e-01
8 2.48375 -0.998685 -1.24767 -2.4496264662113862e-01 4.0465849205144572e-01 3.2239188106336980e-01
7 0.0342831 -0.259889 -0.729145 1.6688141897118031e-01 1.3830054010339621e-01 -5.9620747949239716e-01
31 0.366443 0.129063 -2.72446 -4.8093954025225205e-01 -1.1750363175320716e-02 -6.4615883170930130e-02
6 -0.430114 -0.698057 1.47748 -2.9199031062133152e-01 1.6059009621088671e-01 2.4112037065551489e-01
32 1.37654 0.62109 0.40248 1.6310260497935858e-01 2.7667785549960600e-01 -1.1296684732747114e-02
5 -0.540558 -0.613913 -0.516262 -6.6333223507663332e-03 9.3642086758988358e-02 1.1209222007623802e-02
33 0.00306415 0.627395 1.37515 -1.9838089102452106e-01 9.5126761997970613e-02 -4.2842989354995897e-01
4 -0.156872 -0.321199 2.09953 -4.1700875628801332e-01 -2.5307208042631577e-02 2.1375202076702679e-01
34 -1.14925 -0.896353 0.0550119 -1.2420174250125895e-01 4.4254906549583040e-01 7.0902100746001873e-01
3 -0.596636 -0.177139 0.612077 -3.4804095685152719e-02 -6.6566579508365908e-01 8.5121133226591997e-02
2 0.640548 0.378569 -0.13785 4.5937592017785467e-01 -2.1678187875861046e-01 -2.0484493286280402e-02
1 -1.15601 0.14468 -1.03638 5.0746576255016523e-02 1.7821366416083473e-01 2.4814354986226800e-01
35 0.125591 -1.52596 0.175506 -4.9384928777610532e-01 5.2041102012858698e-01 4.8804862710952975e-02
100 -1.30127 0.352506 0.787199 -4.1167858657956463e-01 1.1996267084228432e-01 -4.6662820984719072e-01
36 -0.49786 -1.77379 -0.408979 -5.9560997029750340e-01 1.8732037744085023e-01 1.9914771737503123e-01
99 -0.879496 0.769748 0.540963 2.0349669661992809e-01 -5.5465743898601670e-02 6.2888867569778240e-02
37 -0.827465 -1.24585 0.585393 1.8603470306589664e-01 -3.7151453133713386e-01 2.9592121693599760e-02
98 0.705909 -0.041758 0.623201 -3.7001325334755575e-01 5.2474086181465729e-01 -2.0026697557069786e-01
97 0.247574 0.527897 1.56072 9.0820200468678058e-02 5.6718748931012086e-01 4.7614948237454224e-01
38 -0.261281 0.183451 -1.66407 4.0545441879813682e-01 4.5752222672976384e-01 4.1697330129580912e-01
96 0.703408 -0.42374 -2.28314 1.2641019992639677e-01 -4.2711811244414544e-01 4.7145776489573715e-02
39 -1.81538 0.386165 1.07349 -3.0243308552531031e-02 2.7503744920020290e-01 2.0689111680556718e-02
95 -0.573509 -1.12623 1.08359 1.6092069905579279e-01 -4.3786683272563554e-01 1.2772604313148739e-01
40 -0.93868 0.837769 -1.46547 -8.6041680765993125e-03 5.4897079531481530e-01 3.1488077116864832e-01
94 -0.782319 1.30944 0.563754 -5.5148158392849522e-01 -8.3406262526925790e-03 -3.3613973286143106e-01
