# Fix print output for fix ther
10000 0.997656562357141 0 22.6869071659972
20000 0.835339666287333 0 23.2622811102316
30000 1.01453358470545 0 22.6263789692194
40000 1.14969033529649 0 22.7089215395373
50000 1.04275718817879 0 23.1264115411638
60000 1.03613244190181 0 22.7220329982732
70000 0.932381047115964 0 22.3400698725192
80000 1.11754598191917 0 22.7499243665438
90000 0.942165968161216 0 22.6516242084379
100000 0.878092484801325 0 22.6794413864216
